"","X1","sessionId","userid","cond","ip_check","attention_check","senario","decision","comfort","useful","risk","appropriate","expected","id","default","framing","ask.reason","who","what","purpose","collection","page","whof","purposef","collectionf","whatf","cstore","caction"
"6680",12839,996,75166,700,FALSE,0,83960,1,1,-1,0,-1,0,10278,1,2,0,6,11,1,8,8,"tv","lochouse","remoptishr","watch","share","opti"
"6681",12840,996,75166,700,FALSE,0,83970,1,0,-2,0,0,0,10279,1,2,1,7,4,0,1,9,"alarm","preshouse","locopti","colight","locally","opti"
"6682",12841,996,75166,700,FALSE,0,83980,1,0,-1,0,0,-1,10280,1,2,1,2,7,0,4,10,"hvac","preshouse","remopti","coalarm","remserv","opti"
"6683",12842,996,75166,700,FALSE,0,83990,1,0,0,1,0,1,10281,1,2,0,7,0,2,9,11,"alarm","opauto","reminsishr","cosecu","share","insight"
"6684",12843,996,75166,700,FALSE,0,84000,1,0,0,0,0,-1,10282,1,2,0,1,6,2,3,12,"refr","opauto","locreco","cotv","locally","reco"
"6685",12845,987,78160,889,FALSE,0,106570,0,-1,-2,-3,-3,-3,10284,2,0,0,3,9,0,9,1,"wash","preshouse","reminsishr","cam","share","insight"
"6686",12846,987,78160,889,FALSE,0,106580,0,-2,-2,-2,-2,-2,10285,2,0,1,3,1,2,1,2,"wash","opauto","locopti","corefri","locally","opti"
"6687",12847,987,78160,889,FALSE,0,106590,1,1,1,-1,1,0,10286,2,0,1,6,4,2,4,3,"tv","opauto","remopti","colight","remserv","opti"
"6688",12848,987,78160,889,FALSE,0,106600,0,0,0,0,0,0,10287,2,0,0,2,0,1,0,4,"hvac","lochouse","locally","cosecu","locally","nothing"
"6689",12849,987,78160,889,FALSE,0,106610,1,1,2,-2,1,0,10288,2,0,0,7,5,3,5,5,"alarm","alert","reminsi","coassis","remserv","insight"
"6690",12850,987,78160,889,FALSE,0,106620,0,0,0,0,0,0,10289,2,0,1,1,7,1,7,6,"refr","lochouse","remserv","coalarm","remserv","nothing"
"6691",12851,987,78160,889,FALSE,0,106630,0,-2,-3,0,-2,-3,10290,2,0,0,4,2,3,2,7,"light","alert","locinsi","cohvac","locally","insight"
"6692",12852,987,78160,889,FALSE,0,106640,0,-2,1,-1,0,1,10291,2,0,0,5,11,2,11,8,"assis","opauto","remshr","watch","share","nothing"
"6693",12853,987,78160,889,FALSE,0,106650,0,0,0,0,0,0,10292,2,0,0,2,8,3,8,9,"hvac","alert","remoptishr","locsens","share","opti"
"6694",12854,987,78160,889,FALSE,0,106660,0,-2,-3,-1,-2,-2,10293,2,0,0,5,3,0,3,10,"assis","preshouse","locreco","cowash","locally","reco"
"6695",12855,987,78160,889,FALSE,0,106670,0,0,1,-1,1,0,10294,2,0,0,0,6,0,6,11,"secu","preshouse","remreco","cotv","remserv","reco"
"6696",12856,987,78160,889,FALSE,0,106680,0,-2,0,-3,-2,0,10295,2,0,1,4,10,1,10,12,"light","lochouse","remrecoshr","micro","share","reco"
"6697",12858,988,14213,1012,FALSE,0,121330,1,1,2,1,-2,1,10297,2,1,0,7,10,2,7,1,"alarm","opauto","remserv","micro","remserv","nothing"
"6698",12859,988,14213,1012,FALSE,0,121340,1,2,2,2,2,3,10298,2,1,0,1,4,3,1,2,"refr","alert","locopti","colight","locally","opti"
"6699",12860,988,14213,1012,FALSE,0,121350,0,-3,-3,-3,-3,-3,10299,2,1,1,3,6,1,3,3,"wash","lochouse","locreco","cotv","locally","reco"
"6700",12861,988,14213,1012,FALSE,0,121360,1,1,1,3,2,1,10300,2,1,0,5,8,0,5,4,"assis","preshouse","reminsi","locsens","remserv","insight"
"6701",12862,988,14213,1012,FALSE,0,121370,0,-2,-3,-3,-3,-3,10301,2,1,0,2,1,2,10,5,"hvac","opauto","remrecoshr","corefri","share","reco"
"6702",12863,988,14213,1012,FALSE,0,121380,0,-3,-3,-2,-3,-3,10302,2,1,1,6,9,1,6,6,"tv","lochouse","remreco","cam","remserv","reco"
"6703",12864,988,14213,1012,FALSE,0,121390,0,-3,-3,-2,-3,-3,10303,2,1,0,3,2,3,11,7,"wash","alert","remshr","cohvac","share","nothing"
"6704",12865,988,14213,1012,FALSE,0,121400,1,2,2,2,2,3,10304,2,1,0,4,7,3,4,8,"light","alert","remopti","coalarm","remserv","opti"
"6705",12866,988,14213,1012,FALSE,0,121410,1,1,2,3,1,2,10305,2,1,0,0,11,0,8,9,"secu","preshouse","remoptishr","watch","share","opti"
"6706",12867,988,14213,1012,FALSE,0,121420,0,-3,-3,0,0,-3,10306,2,1,1,0,3,2,0,10,"secu","opauto","locally","cowash","locally","nothing"
"6707",12868,988,14213,1012,FALSE,0,121430,0,-3,-3,-3,-3,-3,10307,2,1,1,1,0,1,9,11,"refr","lochouse","reminsishr","cosecu","share","insight"
"6708",12869,988,14213,1012,FALSE,0,121440,1,3,3,3,3,3,10308,2,1,0,2,5,0,2,12,"hvac","preshouse","locinsi","coassis","locally","insight"
"6709",12871,989,81814,266,FALSE,0,31810,0,-3,2,-3,-3,0,10310,0,2,1,2,9,0,8,1,"hvac","preshouse","remoptishr","cam","share","opti"
"6710",12872,989,81814,266,FALSE,0,31820,0,-3,-1,-3,-3,1,10311,0,2,1,5,0,3,11,2,"assis","alert","remshr","cosecu","share","nothing"
"6711",12873,989,81814,266,FALSE,0,31830,0,-2,1,-1,-2,1,10312,0,2,0,6,5,3,4,3,"tv","alert","remopti","coassis","remserv","opti"
"6712",12874,989,81814,266,FALSE,0,31840,0,-3,-3,-3,-3,1,10313,0,2,0,5,4,1,3,4,"assis","lochouse","locreco","colight","locally","reco"
"6713",12875,989,81814,266,FALSE,0,31850,0,-2,-1,-1,-2,0,10314,0,2,1,7,6,0,5,5,"alarm","preshouse","reminsi","cotv","remserv","insight"
"6714",12876,989,81814,266,FALSE,0,31860,0,-3,-3,-3,-2,0,10315,0,2,0,3,2,3,1,6,"wash","alert","locopti","cohvac","locally","opti"
"6715",12877,989,81814,266,FALSE,0,31870,0,-3,-3,-3,-3,1,10316,0,2,1,4,3,0,2,7,"light","preshouse","locinsi","cowash","locally","insight"
"6716",12878,989,81814,266,FALSE,0,31880,0,-3,-3,-3,-3,1,10317,0,2,0,4,11,2,10,8,"light","opauto","remrecoshr","watch","share","reco"
"6717",12879,989,81814,266,FALSE,0,31890,0,-3,-2,-3,-3,0,10318,0,2,0,0,7,1,6,9,"secu","lochouse","remreco","coalarm","remserv","reco"
"6718",12880,989,81814,266,FALSE,0,31900,0,-2,1,-1,-2,-1,10319,0,2,0,2,1,2,0,10,"hvac","opauto","locally","corefri","locally","nothing"
"6719",12881,989,81814,266,FALSE,0,31910,0,-2,-2,-2,-2,0,10320,0,2,0,1,8,2,7,11,"refr","opauto","remserv","locsens","remserv","nothing"
"6720",12882,989,81814,266,FALSE,0,31920,0,-3,-3,-3,-3,-3,10321,0,2,0,3,10,1,9,12,"wash","lochouse","reminsishr","micro","share","insight"
"6721",12884,990,27513,271,TRUE,0,32410,0,-2,-3,-2,-2,-3,10323,0,2,0,3,11,0,5,1,"wash","preshouse","reminsi","watch","remserv","insight"
"6722",12885,990,27513,271,TRUE,0,32420,1,3,2,2,2,2,10324,0,2,1,6,6,2,0,2,"tv","opauto","locally","cotv","locally","nothing"
"6723",12886,990,27513,271,TRUE,0,32430,1,-1,1,-1,1,2,10325,0,2,0,0,4,2,10,3,"secu","opauto","remrecoshr","colight","share","reco"
"6724",12887,990,27513,271,TRUE,0,32440,0,-3,-3,-2,-2,-2,10326,0,2,1,4,0,1,6,4,"light","lochouse","remreco","cosecu","remserv","reco"
"6725",12888,990,27513,271,TRUE,0,32450,1,2,0,2,0,1,10327,0,2,0,2,10,3,4,5,"hvac","alert","remopti","micro","remserv","opti"
"6726",12889,990,27513,271,TRUE,0,32460,0,-2,-2,-2,-2,0,10328,0,2,0,0,8,0,2,6,"secu","preshouse","locinsi","locsens","locally","insight"
"6727",12890,990,27513,271,TRUE,0,32470,1,3,1,3,3,2,10329,0,2,0,7,7,3,1,7,"alarm","alert","locopti","coalarm","locally","opti"
"6728",12891,990,27513,271,TRUE,0,32480,1,2,1,2,1,1,10330,0,2,0,5,1,2,7,8,"assis","opauto","remserv","corefri","remserv","nothing"
"6729",12892,990,27513,271,TRUE,0,32490,0,-3,-3,-2,-3,-3,10331,0,2,1,1,9,1,3,9,"refr","lochouse","locreco","cam","locally","reco"
"6730",12893,990,27513,271,TRUE,0,32500,0,-3,-3,-3,-2,-2,10332,0,2,0,6,2,0,8,10,"tv","preshouse","remoptishr","cohvac","share","opti"
"6731",12894,990,27513,271,TRUE,0,32510,1,1,1,0,2,2,10333,0,2,0,1,5,3,11,11,"refr","alert","remshr","coassis","share","nothing"
"6732",12895,990,27513,271,TRUE,0,32520,0,-3,-3,-3,-3,-3,10334,0,2,1,7,3,1,9,12,"alarm","lochouse","reminsishr","cowash","share","insight"
"6733",12923,992,4473,848,FALSE,0,101650,0,-2,0,-1,0,0,10349,2,0,1,5,10,3,3,1,"assis","alert","locreco","micro","locally","reco"
"6734",12924,992,4473,848,FALSE,0,101660,1,2,2,0,2,2,10350,2,0,0,1,2,0,7,2,"refr","preshouse","remserv","cohvac","remserv","nothing"
"6735",12925,992,4473,848,FALSE,0,101670,0,0,0,0,-3,-3,10351,2,0,1,0,1,3,6,3,"secu","alert","remreco","corefri","remserv","reco"
"6736",12926,992,4473,848,FALSE,0,101680,0,-2,-2,-2,-2,-2,10352,2,0,0,7,0,2,5,4,"alarm","opauto","reminsi","cosecu","remserv","insight"
"6737",12927,992,4473,848,FALSE,0,101690,0,-2,0,1,1,2,10353,2,0,0,6,11,1,4,5,"tv","lochouse","remopti","watch","remserv","opti"
"6738",12928,992,4473,848,FALSE,0,101700,1,1,2,1,2,1,10354,2,0,1,2,7,0,0,6,"hvac","preshouse","locally","coalarm","locally","nothing"
"6739",12929,992,4473,848,FALSE,0,101710,0,2,1,2,2,2,10355,2,0,0,4,5,0,10,7,"light","preshouse","remrecoshr","coassis","share","reco"
"6740",12930,992,4473,848,FALSE,0,101720,0,0,-2,2,2,-2,10356,2,0,1,3,4,3,9,8,"wash","alert","reminsishr","colight","share","insight"
"6741",12931,992,4473,848,FALSE,0,101730,0,-2,-2,-2,-2,-2,10357,2,0,0,2,3,2,8,9,"hvac","opauto","remoptishr","cowash","share","opti"
"6742",12932,992,4473,848,FALSE,0,101740,1,1,1,1,1,0,10358,2,0,0,5,6,1,11,10,"assis","lochouse","remshr","cotv","share","nothing"
"6743",12933,992,4473,848,FALSE,0,101750,0,-2,-2,-2,-2,-2,10359,2,0,0,4,9,2,2,11,"light","opauto","locinsi","cam","locally","insight"
"6744",12934,992,4473,848,FALSE,0,101760,0,-2,-2,-2,-2,-2,10360,2,0,0,3,8,1,1,12,"wash","lochouse","locopti","locsens","locally","opti"
"6745",12936,993,11355,408,FALSE,0,48850,1,3,3,3,2,0,10362,1,0,0,0,2,3,3,1,"secu","alert","locreco","cohvac","locally","reco"
"6746",12937,993,11355,408,FALSE,0,48860,0,-3,-3,-3,-3,-3,10363,1,0,1,1,3,1,4,2,"refr","lochouse","remopti","cowash","remserv","opti"
"6747",12938,993,11355,408,FALSE,0,48870,0,-3,-3,-1,-3,-3,10364,1,0,0,2,4,2,5,3,"hvac","opauto","reminsi","colight","remserv","insight"
"6748",12939,993,11355,408,FALSE,0,48880,0,-3,-3,-3,-3,-3,10365,1,0,1,6,0,1,1,4,"tv","lochouse","locopti","cosecu","locally","opti"
"6749",12940,993,11355,408,FALSE,0,48890,0,-3,-3,-3,-3,-3,10366,1,0,0,0,10,1,11,5,"secu","lochouse","remshr","micro","share","nothing"
"6750",12941,993,11355,408,FALSE,0,48900,0,-3,-3,-3,-3,-3,10367,1,0,0,5,7,2,8,6,"assis","opauto","remoptishr","coalarm","share","opti"
"6751",12942,993,11355,408,FALSE,0,48910,1,0,1,1,1,1,10368,1,0,1,4,6,0,7,7,"light","preshouse","remserv","cotv","remserv","nothing"
"6752",12943,993,11355,408,FALSE,0,48920,0,-3,-3,-3,-3,-2,10369,1,0,0,6,8,3,9,8,"tv","alert","reminsishr","locsens","share","insight"
"6753",12944,993,11355,408,FALSE,0,48930,0,0,-3,0,-1,-3,10370,1,0,0,3,5,3,6,9,"wash","alert","remreco","coassis","remserv","reco"
"6754",12945,993,11355,408,FALSE,0,48940,0,0,-3,0,-2,0,10371,1,0,0,7,1,2,2,10,"alarm","opauto","locinsi","corefri","locally","insight"
"6755",12946,993,11355,408,FALSE,0,48950,0,-3,-3,-3,-3,-3,10372,1,0,1,7,9,0,10,11,"alarm","preshouse","remrecoshr","cam","share","reco"
"6756",12947,993,11355,408,FALSE,0,48960,1,1,2,0,1,2,10373,1,0,0,5,11,0,0,12,"assis","preshouse","locally","watch","locally","nothing"
"6757",12949,1030,64843,246,FALSE,0,29410,0,-2,2,-1,-1,-2,10375,0,1,0,2,3,2,10,1,"hvac","opauto","remrecoshr","cowash","share","reco"
"6758",12950,1030,64843,246,FALSE,0,29420,0,-2,2,-1,-2,-2,10376,0,1,1,3,4,3,11,2,"wash","alert","remshr","colight","share","nothing"
"6759",12951,1030,64843,246,FALSE,0,29430,1,3,1,2,1,-1,10377,0,1,0,1,6,3,1,3,"refr","alert","locopti","cotv","locally","opti"
"6760",12952,1030,64843,246,FALSE,0,29440,1,1,1,2,2,-1,10378,0,1,0,3,8,1,3,4,"wash","lochouse","locreco","locsens","locally","reco"
"6761",12953,1030,64843,246,FALSE,0,29450,0,-3,1,-3,-2,-3,10379,0,1,1,0,1,0,8,5,"secu","preshouse","remoptishr","corefri","share","opti"
"6762",12954,1030,64843,246,FALSE,0,29460,1,3,2,2,2,1,10380,0,1,0,0,5,2,0,6,"secu","opauto","locally","coassis","locally","nothing"
"6763",12955,1030,64843,246,FALSE,0,29470,0,-2,2,-1,1,1,10381,0,1,0,1,2,1,9,7,"refr","lochouse","reminsishr","cohvac","share","insight"
"6764",12956,1030,64843,246,FALSE,0,29480,0,1,-1,1,-2,-1,10382,0,1,0,6,11,1,6,8,"tv","lochouse","remreco","watch","remserv","reco"
"6765",12957,1030,64843,246,FALSE,0,29490,1,1,2,1,1,1,10383,0,1,0,4,9,3,4,9,"light","alert","remopti","cam","remserv","opti"
"6766",12958,1030,64843,246,FALSE,0,29500,1,-1,1,1,1,1,10384,0,1,0,7,0,2,7,10,"alarm","opauto","remserv","cosecu","remserv","nothing"
"6767",12959,1030,64843,246,FALSE,0,29510,0,-1,1,-1,-1,-1,10385,0,1,1,5,10,0,5,11,"assis","preshouse","reminsi","micro","remserv","insight"
"6768",12960,1030,64843,246,FALSE,0,29520,1,3,3,2,2,2,10386,0,1,1,2,7,0,2,12,"hvac","preshouse","locinsi","coalarm","locally","insight"
"6769",12975,995,89936,697,TRUE,0,83530,1,2,2,3,2,2,10388,1,2,1,4,2,1,2,1,"light","lochouse","locinsi","cohvac","locally","insight"
"6770",12976,995,89936,697,TRUE,0,83540,0,-3,-3,-3,-3,-3,10389,1,2,0,3,9,2,9,2,"wash","opauto","reminsishr","cam","share","insight"
"6771",12977,995,89936,697,TRUE,0,83550,1,3,3,3,3,3,10390,1,2,0,6,4,0,4,3,"tv","preshouse","remopti","colight","remserv","opti"
"6772",12978,995,89936,697,TRUE,0,83560,1,2,2,3,2,2,10391,1,2,0,3,1,0,1,4,"wash","preshouse","locopti","corefri","locally","opti"
"6773",12979,995,89936,697,TRUE,0,83570,1,2,1,2,1,1,10392,1,2,0,5,3,2,3,5,"assis","opauto","locreco","cowash","locally","reco"
"6774",12980,995,89936,697,TRUE,0,83580,1,2,1,1,1,2,10393,1,2,1,7,5,1,5,6,"alarm","lochouse","reminsi","coassis","remserv","insight"
"6775",12981,995,89936,697,TRUE,0,83590,0,-3,-3,-3,-3,-3,10394,1,2,1,5,11,0,11,7,"assis","preshouse","remshr","watch","share","nothing"
"6776",12982,995,89936,697,TRUE,0,83600,0,-3,-2,-3,-3,-3,10395,1,2,0,4,10,3,10,8,"light","alert","remrecoshr","micro","share","reco"
"6777",12983,995,89936,697,TRUE,0,83610,1,3,3,3,3,3,10396,1,2,0,1,7,3,7,9,"refr","alert","remserv","coalarm","remserv","nothing"
"6778",12984,995,89936,697,TRUE,0,83620,0,-3,-2,-3,-3,-3,10397,1,2,1,2,8,1,8,10,"hvac","lochouse","remoptishr","locsens","share","opti"
"6779",12985,995,89936,697,TRUE,0,83630,1,2,2,3,2,2,10398,1,2,0,0,6,2,6,11,"secu","opauto","remreco","cotv","remserv","reco"
"6780",12986,995,89936,697,TRUE,0,83640,1,3,3,2,2,2,10399,1,2,0,2,0,3,0,12,"hvac","alert","locally","cosecu","locally","nothing"
"6781",12988,1119,21456,330,FALSE,0,39490,0,-2,-2,-2,-2,1,10401,0,2,0,5,11,2,6,1,"assis","opauto","remreco","watch","remserv","reco"
"6782",12989,1119,21456,330,FALSE,0,39500,0,-2,-2,-2,-2,1,10402,0,2,0,3,9,0,4,2,"wash","preshouse","remopti","cam","remserv","opti"
"6783",12990,1119,21456,330,FALSE,0,39510,0,-2,-2,-2,-2,1,10403,0,2,0,6,0,3,7,3,"tv","alert","remserv","cosecu","remserv","nothing"
"6784",12991,1119,21456,330,FALSE,0,39520,0,-2,-2,-2,-2,1,10404,0,2,0,1,3,3,10,4,"refr","alert","remrecoshr","cowash","share","reco"
"6785",12992,1119,21456,330,FALSE,0,39530,0,-3,-3,-3,-3,1,10405,0,2,1,4,10,1,5,5,"light","lochouse","reminsi","micro","remserv","insight"
"6786",12993,1119,21456,330,FALSE,0,39540,0,-2,-2,-2,-2,1,10406,0,2,0,2,8,2,3,6,"hvac","opauto","locreco","locsens","locally","reco"
"6787",12994,1119,21456,330,FALSE,0,39550,0,-2,-2,-2,-2,1,10407,0,2,1,1,7,1,2,7,"refr","lochouse","locinsi","coalarm","locally","insight"
"6788",12995,1119,21456,330,FALSE,0,39560,0,-2,-2,-2,-2,1,10408,0,2,0,7,5,3,0,8,"alarm","alert","locally","coassis","locally","nothing"
"6789",12996,1119,21456,330,FALSE,0,39570,0,-2,-2,-2,-2,1,10409,0,2,1,7,1,1,8,9,"alarm","lochouse","remoptishr","corefri","share","opti"
"6790",12997,1119,21456,330,FALSE,0,39580,0,-2,-2,-2,-2,1,10410,0,2,0,0,2,2,9,10,"secu","opauto","reminsishr","cohvac","share","insight"
"6791",12998,1119,21456,330,FALSE,0,39590,0,-2,-2,-2,-2,1,10411,0,2,1,2,4,0,11,11,"hvac","preshouse","remshr","colight","share","nothing"
"6792",12999,1119,21456,330,FALSE,0,39600,0,-2,-2,-2,-2,1,10412,0,2,0,0,6,0,1,12,"secu","preshouse","locopti","cotv","locally","opti"
"6793",13001,997,82510,519,FALSE,0,62170,0,-2,-1,-2,-2,-2,10414,1,1,0,5,0,1,10,1,"assis","lochouse","remrecoshr","cosecu","share","reco"
"6794",13002,997,82510,519,FALSE,0,62180,0,-3,-3,-3,-3,-3,10415,1,1,0,2,9,1,7,2,"hvac","lochouse","remserv","cam","remserv","nothing"
"6795",13003,997,82510,519,FALSE,0,62190,1,1,2,1,1,1,10416,1,1,1,0,7,3,5,3,"secu","alert","reminsi","coalarm","remserv","insight"
"6796",13004,997,82510,519,FALSE,0,62200,1,0,-1,0,0,-1,10417,1,1,1,6,1,2,11,4,"tv","opauto","remshr","corefri","share","nothing"
"6797",13005,997,82510,519,FALSE,0,62210,0,-3,-3,-1,-2,-2,10418,1,1,0,1,8,0,6,5,"refr","preshouse","remreco","locsens","remserv","reco"
"6798",13006,997,82510,519,FALSE,0,62220,1,0,1,2,1,1,10419,1,1,0,7,6,2,4,6,"alarm","opauto","remopti","cotv","remserv","opti"
"6799",13007,997,82510,519,FALSE,0,62230,1,1,-1,1,0,-1,10420,1,1,0,4,3,2,1,7,"light","opauto","locopti","cowash","locally","opti"
"6800",13008,997,82510,519,FALSE,0,62240,1,1,1,0,0,1,10421,1,1,1,5,4,3,2,8,"assis","alert","locinsi","colight","locally","insight"
"6801",13009,997,82510,519,FALSE,0,62250,0,-1,-2,0,-1,-2,10422,1,1,0,3,2,1,0,9,"wash","lochouse","locally","cohvac","locally","nothing"
"6802",13010,997,82510,519,FALSE,0,62260,0,-1,-2,-1,-1,-2,10423,1,1,0,6,5,0,3,10,"tv","preshouse","locreco","coassis","locally","reco"
"6803",13011,997,82510,519,FALSE,0,62270,0,-3,-3,-3,-3,-3,10424,1,1,1,3,10,3,8,11,"wash","alert","remoptishr","micro","share","opti"
"6804",13012,997,82510,519,FALSE,0,62280,1,0,2,1,1,2,10425,1,1,0,4,11,0,9,12,"light","preshouse","reminsishr","watch","share","insight"
"6805",13014,1024,13598,680,FALSE,0,81490,1,3,3,3,3,3,10427,1,2,1,6,5,3,10,1,"tv","alert","remrecoshr","coassis","share","reco"
"6806",13015,1024,13598,680,FALSE,0,81500,1,1,1,3,2,-1,10428,1,2,0,5,4,2,9,2,"assis","opauto","reminsishr","colight","share","insight"
"6807",13016,1024,13598,680,FALSE,0,81510,0,-3,2,-3,-3,-3,10429,1,2,1,0,11,0,4,3,"secu","preshouse","remopti","watch","remserv","opti"
"6808",13017,1024,13598,680,FALSE,0,81520,1,3,3,3,3,3,10430,1,2,0,2,1,2,6,4,"hvac","opauto","remreco","corefri","remserv","reco"
"6809",13018,1024,13598,680,FALSE,0,81530,0,-3,0,-3,-3,-3,10431,1,2,1,5,8,0,1,5,"assis","preshouse","locopti","locsens","locally","opti"
"6810",13019,1024,13598,680,FALSE,0,81540,1,-3,3,3,3,3,10432,1,2,0,4,7,3,0,6,"light","alert","locally","coalarm","locally","nothing"
"6811",13020,1024,13598,680,FALSE,0,81550,1,1,1,1,2,2,10433,1,2,0,7,10,2,3,7,"alarm","opauto","locreco","micro","locally","reco"
"6812",13021,1024,13598,680,FALSE,0,81560,0,-3,-3,-3,-3,-3,10434,1,2,0,1,0,1,5,8,"refr","lochouse","reminsi","cosecu","remserv","insight"
"6813",13022,1024,13598,680,FALSE,0,81570,0,-2,-3,0,-2,-2,10435,1,2,0,4,3,1,8,9,"light","lochouse","remoptishr","cowash","share","opti"
"6814",13023,1024,13598,680,FALSE,0,81580,1,2,2,2,2,2,10436,1,2,1,3,2,3,7,10,"wash","alert","remserv","cohvac","remserv","nothing"
"6815",13024,1024,13598,680,FALSE,0,81590,0,-3,-3,-3,-3,-3,10437,1,2,0,7,6,0,11,11,"alarm","preshouse","remshr","cotv","share","nothing"
"6816",13025,1024,13598,680,FALSE,0,81600,1,-1,-1,1,-1,-1,10438,1,2,0,6,9,1,2,12,"tv","lochouse","locinsi","cam","locally","insight"
"6817",13040,998,71647,849,FALSE,0,101770,1,2,-2,1,1,-1,10440,2,0,0,1,7,1,11,1,"refr","lochouse","remshr","coalarm","share","nothing"
"6818",13041,998,71647,849,FALSE,0,101780,1,2,2,2,2,1,10441,2,0,0,0,10,2,2,2,"secu","opauto","locinsi","micro","locally","insight"
"6819",13042,998,71647,849,FALSE,0,101790,0,-3,-3,-2,-3,-2,10442,2,0,1,0,6,0,10,3,"secu","preshouse","remrecoshr","cotv","share","reco"
"6820",13043,998,71647,849,FALSE,0,101800,0,-2,-2,-2,-2,-2,10443,2,0,0,7,5,3,9,4,"alarm","alert","reminsishr","coassis","share","insight"
"6821",13044,998,71647,849,FALSE,0,101810,0,-2,-2,-2,-2,-2,10444,2,0,0,6,8,0,0,5,"tv","preshouse","locally","locsens","locally","nothing"
"6822",13045,998,71647,849,FALSE,0,101820,1,2,2,2,1,1,10445,2,0,1,2,0,1,4,6,"hvac","lochouse","remopti","cosecu","remserv","opti"
"6823",13046,998,71647,849,FALSE,0,101830,1,2,2,2,2,2,10446,2,0,0,6,4,2,8,7,"tv","opauto","remoptishr","colight","share","opti"
"6824",13047,998,71647,849,FALSE,0,101840,1,2,2,2,2,2,10447,2,0,0,4,2,3,6,8,"light","alert","remreco","cohvac","remserv","reco"
"6825",13048,998,71647,849,FALSE,0,101850,0,-3,-3,2,-2,-2,10448,2,0,1,7,9,1,1,9,"alarm","lochouse","locopti","cam","locally","opti"
"6826",13049,998,71647,849,FALSE,0,101860,1,2,2,2,2,2,10449,2,0,0,1,11,3,3,10,"refr","alert","locreco","watch","locally","reco"
"6827",13050,998,71647,849,FALSE,0,101870,0,-2,-3,-1,-2,-2,10450,2,0,1,5,3,0,7,11,"assis","preshouse","remserv","cowash","remserv","nothing"
"6828",13051,998,71647,849,FALSE,0,101880,0,-2,-3,-2,-3,-3,10451,2,0,0,3,1,2,5,12,"wash","opauto","reminsi","corefri","remserv","insight"
"6829",13066,1000,3006,972,FALSE,0,116530,0,-2,-2,1,-2,-2,10453,2,1,1,5,8,1,9,1,"assis","lochouse","reminsishr","locsens","share","insight"
"6830",13067,1000,3006,972,FALSE,0,116540,0,-3,-3,-3,-3,-3,10454,2,1,0,3,6,2,7,2,"wash","opauto","remserv","cotv","remserv","nothing"
"6831",13068,1000,3006,972,FALSE,0,116550,0,-3,-3,0,0,0,10455,2,1,1,4,11,2,0,3,"light","opauto","locally","watch","locally","nothing"
"6832",13069,1000,3006,972,FALSE,0,116560,0,-3,-3,-2,-2,-2,10456,2,1,0,7,10,3,11,4,"alarm","alert","remshr","micro","share","nothing"
"6833",13070,1000,3006,972,FALSE,0,116570,0,-2,-2,-2,-2,-2,10457,2,1,0,4,7,0,8,5,"light","preshouse","remoptishr","coalarm","share","opti"
"6834",13071,1000,3006,972,FALSE,0,116580,0,-2,-3,-3,-2,-2,10458,2,1,0,6,9,2,10,6,"tv","opauto","remrecoshr","cam","share","reco"
"6835",13072,1000,3006,972,FALSE,0,116590,0,-2,-3,-3,-2,-2,10459,2,1,1,7,2,1,3,7,"alarm","lochouse","locreco","cohvac","locally","reco"
"6836",13073,1000,3006,972,FALSE,0,116600,0,-3,-3,-3,-2,-3,10460,2,1,1,2,5,1,6,8,"hvac","lochouse","remreco","coassis","remserv","reco"
"6837",13074,1000,3006,972,FALSE,0,116610,0,-3,-2,-2,-3,-2,10461,2,1,0,0,3,3,4,9,"secu","alert","remopti","cowash","remserv","opti"
"6838",13075,1000,3006,972,FALSE,0,116620,0,-1,-1,-2,-3,-3,10462,2,1,0,6,1,0,2,10,"tv","preshouse","locinsi","corefri","locally","insight"
"6839",13076,1000,3006,972,FALSE,0,116630,0,-2,-3,-3,-2,-2,10463,2,1,0,5,0,3,1,11,"assis","alert","locopti","cosecu","locally","opti"
"6840",13077,1000,3006,972,FALSE,0,116640,0,-3,-3,-3,-3,-3,10464,2,1,0,1,4,0,5,12,"refr","preshouse","reminsi","colight","remserv","insight"
"6841",13079,1001,6867,1042,FALSE,0,124930,0,-3,-1,-2,-3,3,10466,2,2,1,3,6,1,9,1,"wash","lochouse","reminsishr","cotv","share","insight"
"6842",13080,1001,6867,1042,FALSE,0,124940,0,-2,-1,-2,-3,3,10467,2,2,0,6,1,3,4,2,"tv","alert","remopti","corefri","remserv","opti"
"6843",13081,1001,6867,1042,FALSE,0,124950,1,2,2,2,2,3,10468,2,2,1,0,3,1,6,3,"secu","lochouse","remreco","cowash","remserv","reco"
"6844",13082,1001,6867,1042,FALSE,0,124960,0,3,3,2,3,3,10469,2,2,0,4,11,0,2,4,"light","preshouse","locinsi","watch","locally","insight"
"6845",13083,1001,6867,1042,FALSE,0,124970,0,-3,2,-3,-3,3,10470,2,2,0,3,10,3,1,5,"wash","alert","locopti","micro","locally","opti"
"6846",13084,1001,6867,1042,FALSE,0,124980,0,2,3,2,2,3,10471,2,2,1,5,0,1,3,6,"assis","lochouse","locreco","cosecu","locally","reco"
